title,city,added,offer_id,working_hours,type_of_contract,salary,number_of_views
Sales/ Business Analyst Trainee,Warszawa,31 stycznia 2018,410185257,Pełny etat,Umowa o pracę,  ,57
Praca w Kantorze wymiany walut stacja Orlen,Barnisław,31 stycznia 2018,312295746,Pełny etat,Umowa o pracę,  ,186
Księgowy/Księgowa EXPLORO Sp. z o.o.,Kraków,31 stycznia 2018,405188589,Pełny etat,Umowa o pracę,  ,684
Asystent ds. finansów (bez doświadczenia),Warszawa,31 stycznia 2018,410220291,Pełny etat,Umowa o pracę,  ,557
Młodszy Księgowy,Kraków,31 stycznia 2018,410219693,Pełny etat,Umowa o pracę,  ,509
Młodszy Specjalista ds. Finansowych,Kraków,31 stycznia 2018,410222821,Pełny etat,Umowa o pracę,  ,307
Praca - Młodszy Ksiegowy/a,Bydgoszcz,1 lutego 2018,405473791,Pełny etat,Umowa o pracę,  ,1165
Praktykanta/tkę ds. księgowości,Łódź,1 lutego 2018,408185387,Niepełny etat,Umowa zlecenie,  ,1858
KSIĘGOWA- Kancelaria Księgowo-Podatkowa,Kraków,1 lutego 2018,405514971,Pełny etat,Umowa o pracę,  ,926
Młodszy Księgowy,Katowice,31 stycznia 2018,410221107,Pełny etat,Umowa o pracę,  ,395
Młodszy Specjalista ds. Finansowych,Katowice,31 stycznia 2018,410222189,Pełny etat,Umowa o pracę,  ,331
Samodzielny specjalista ds. kadr i płac- Oswięcim,Oświęcim,1 lutego 2018,405291485,Pełny etat,Umowa o pracę,  ,1343
Główny Księgowy,Pułtusk,1 lutego 2018,410589949,Pełny etat,Umowa o pracę,  ,467
Samodzielna Księgowa/ Samodzielny księgowy,Warszawa,1 lutego 2018,410574751,Pełny etat,Umowa o pracę,  ,164
Młodszy Specjalista/ Specjalista,Warszawa,1 lutego 2018,405228991,Pełny etat,Umowa o pracę,  ,550
"Specjalista ds. kadr, pracownik administarcyjno- biurowy",Jarocin,1 lutego 2018,410445869,Pełny etat,Umowa o pracę,  ,1047
Praca od zaraz - księgowość !,Przemyśl,1 lutego 2018,410588817,Pełny etat,Umowa o pracę,  ,699
Księgowa/Księgowy w dziale usług księgowych,Gorzów Wielkopolski,1 lutego 2018,410573619,Pełny etat,Umowa o pracę,  ,561
Pracownik Działu Płac i Kadr,Warszawa,1 lutego 2018,410585335,Pełny etat,Umowa o pracę,2 700  -  2 800 zł/mies.,446
Asystent sprzedaży / Młodszy doradca,Katowice,1 lutego 2018,410609341,Niepełny etat,Samozatrudnienie,  ,280
Młodsza/y Księgowa/y,Jaworzno,2 lutego 2018,410763645,Pełny etat,Umowa o pracę,  ,641
Główny Księgowy PPT PKS Sp.z.o.o.,Żerniki Wrocławskie,2 lutego 2018,410766711,Niepełny etat,Umowa o pracę,  ,149
Zatrudnię księgową do kancelarii podatkowej,Wągrowiec,1 lutego 2018,376118413,Pełny etat,Umowa o pracę,  ,542
Księgowa,Kraśnik,2 lutego 2018,410769187,Praktyka / staż,Umowa o pracę,  ,898
Samodzielna księgowa - praca w biurze rachunkowym,Katowice,1 lutego 2018,399124181,Pełny etat,Umowa o pracę,4 000  -  4 300 zł/mies.,1306
Specjalista ds. restrukturyzacji i windykacji,Koźminek,1 lutego 2018,410022651,Pełny etat,Umowa o pracę,  ,358
Business Advisor with Norwegian language,Kraków,2 lutego 2018,410765103,Pełny etat,Umowa o pracę,  ,51
Praca Księgowa,Świdnica,2 lutego 2018,410773045,Pełny etat,Umowa o pracę,  ,545
Opiekun Finansowy,Głubczyce,2 lutego 2018,410777665,Pełny etat,Umowa o pracę,  ,226
Księgowa,Lubartów,2 lutego 2018,392847999,Pełny etat,Umowa o pracę,  ,2929
Starszy asystent księgowego z językiem obcym,Łódź,2 lutego 2018,410778095,Pełny etat,Umowa o pracę,  ,134
Szukasz pomysłu na rozwój swojego biznesu?,Legionowo,2 lutego 2018,346209918,Pełny etat,Inny,1 400  -  5 000 zł/mies.,592
Staż w pionie księgowości,Warszawa,2 lutego 2018,410778547,Niepełny etat,Umowa zlecenie,  ,329
Księgowy/samodzielny księgowy,Warszawa,2 lutego 2018,327340726,Pełny etat,Umowa o pracę,  ,925
Księgowa/ Księgowy,Oleśnica,2 lutego 2018,400497847,Pełny etat,Umowa o pracę,  ,748
Specjalista ds. cen transferowych,Poznań,2 lutego 2018,405548789,Pełny etat,Inny,  ,209
Opiekun Finansowy Milówka,Milówka,2 lutego 2018,378601099,Pełny etat,Umowa o pracę,  ,1419
Opiekun Finansowy Olkusz,Olkusz,2 lutego 2018,378604961,Pełny etat,Umowa o pracę,  ,1946
Zlecę prowadzenie pełnej księgowości.,Olsztyn,2 lutego 2018,410795791,Pełny etat,Umowa o pracę,  ,515
Opiekun Finansowy Jędrzejów,Jędrzejów,2 lutego 2018,378604305,Pełny etat,Umowa o pracę,  ,2448
"Praca w Lombardzie Oława ul. Krótka 2 , (obsługa punktu Lombardowego)",Oława,2 lutego 2018,378866143,Pełny etat,Umowa o pracę,2 000  -  4 000 zł/mies.,1490
Pracownik działu księgowości,Wrocław,2 lutego 2018,405565339,Pełny etat,Umowa o pracę,  ,1176
Pracownik działu handlowego,Milanówek,2 lutego 2018,410828987,Pełny etat,Umowa o pracę,  ,415
Księgowa - pełna księgowość,Ruda Śląska,2 lutego 2018,381638437,Pełny etat,Umowa o pracę,2 500  -  2 900 zł/mies.,899
Księgowa,Szczawno-Zdrój,2 lutego 2018,410842053,Pełny etat,Umowa o pracę,3 000  -  3 300 zł/mies.,227
Specjalista ds. kadr i płac (branża produkcyjna),Kielce,2 lutego 2018,410841641,Pełny etat,Umowa o pracę,  ,451
Specjalista ds. Parametryzacji Rachunków Klienta - Citi Service Center,Olsztyn,2 lutego 2018,410845365,Pełny etat,Umowa o pracę,  ,265
Nest Bank | Doradca Klienta w Placówce Partnerskiej / Mobilny Doradca,Ząbki,2 lutego 2018,377081509,Pełny etat,Umowa o pracę,  ,453
Zatrudnię do pracy w banku - doradca klienta,Warszawa,2 lutego 2018,410846445,Pełny etat,Umowa o pracę,3 000  -  5 000 zł/mies.,568
Sprzedawca Usług Finansowych - Piaseczno,Piaseczno,2 lutego 2018,325461018,Pełny etat,Umowa o pracę,  ,1462
Asystent/-ka działu księgowego,Warszawa,2 lutego 2018,410854723,Praktyka / staż,Umowa zlecenie,  ,793
Finance Assistant with fluent English - Evening Shift,Kraków,2 lutego 2018,361587868,Niepełny etat,Umowa zlecenie,  ,147
Pomoc księgowa,Poznań,2 lutego 2018,410439569,Pełny etat,Inny,  ,515
Samodzielna księgowa,Poznań,2 lutego 2018,410438487,Pełny etat,Inny,  ,168
Asystent księgowego,Warszawa,2 lutego 2018,341643388,Pełny etat,Umowa o pracę,  ,4928
Starszy księgowy/ starsza księgowa (tax specialist),Leszno,2 lutego 2018,410867637,Pełny etat,Umowa o pracę,  ,80
Młodszy Kontroler finansowy,Nowa Wieś Wrocławska,2 lutego 2018,410865591,Pełny etat,Umowa o pracę,  ,137
Starszy księgowy/ starsza księgowa (tax specialist),Leszno,2 lutego 2018,410867483,Pełny etat,Umowa o pracę,  ,154
Kadrowa,Sępólno Krajeńskie,2 lutego 2018,410857443,Pełny etat,Umowa o pracę,3 000  -  4 500 zł/mies.,465
Praca Doradca Klienta Getin Bank Stary Sącz,Nowy Sącz,2 lutego 2018,410781377,Pełny etat,Umowa o pracę,1 500  -  9 999 zł/mies.,302
Samodzielna Kadrowa,Dobroń,2 lutego 2018,410865589,Pełny etat,Umowa o pracę,  ,356
Księgowy/-a ds.należności,Warszawa,2 lutego 2018,410874069,Pełny etat,Umowa o pracę,  ,154
Doradca/Przedstawiciel/Sprzedawca Sandomierz,Sandomierz,2 lutego 2018,269461659,Dodatkowa / sezonowa,Umowa zlecenie,  ,1279
Księgowa/Księgowy,Bydgoszcz,2 lutego 2018,410893105,Pełny etat,Umowa o pracę,3 000  -  4 000 zł/mies.,408
Księgowa/księgowy - praca na okres 3-4 miesięcy,Gdańsk,2 lutego 2018,397417939,Pełny etat,Umowa zlecenie,  ,914
Specjalista ds. ubezpieczeń Poznań,Tarnowo Podgórne,2 lutego 2018,410963105,Pełny etat,Umowa o pracę,  ,178
Doradca Klienta - Oddział Chojnice,Chojnice,2 lutego 2018,388786915,Pełny etat,Umowa o pracę,  ,1376
Staż w biurze rachunkowym,Kraków,2 lutego 2018,393807401,Praktyka / staż,Inny,  ,2107
Księgowa,Szczecin,2 lutego 2018,355883106,Pełny etat,Umowa o pracę,  ,1754
"Księgowy z doświadczeniem, młodszy księgowy",Olsztyn,2 lutego 2018,410962083,Pełny etat,Umowa o pracę,3 000  -  4 000 zł/mies.,574
Pracownik do biura rachunkowego,Wyszków,2 lutego 2018,410859037,Pełny etat,Umowa o pracę,  ,1510
Biuro rachunkowe - praktyki studenckie od TERAZ,Kraków,2 lutego 2018,239383869,Praktyka / staż,Inny,  ,14671
Praca od zaraz pełna księgowość,Katowice,2 lutego 2018,411001587,Dodatkowa / sezonowa,Umowa zlecenie,400  -  600 zł/mies.,671
Samodzielna księgowa do biura rachunkowego,Poznań,2 lutego 2018,408298569,Pełny etat,Umowa o pracę,5 200  -  6 200 zł/mies.,611
"Księgowa, kadrowa, 3000zł. miesięcznie",Gliwice,3 lutego 2018,411093123,Pełny etat,Umowa o pracę,2 900  -  3 000 zł/mies.,637
Zatrudnię Doradcę Klienta do Banku,Szydłowiec,3 lutego 2018,411095413,Pełny etat,Umowa o pracę,2 000  -  2 600 zł/mies.,610
Księgowa,Warszawa,3 lutego 2018,411133501,Pełny etat,Umowa o pracę,  ,303
Dam pracę,Warszawa,3 lutego 2018,411142801,Pełny etat,Umowa o pracę,3 300  -  3 800 zł/mies.,1224
Samodzielna Księgowa / Księgowy do Biura Rachunkowego,Wrocław,3 lutego 2018,411149509,Pełny etat,Umowa o pracę,  ,219
Samodzielna Księgowa - 02-2018,Warszawa,3 lutego 2018,406160593,Pełny etat,Inny,4 000  -  5 000 zł/mies.,1226
Pracownik Księgowości Polski Związek Jeździecki,Warszawa,3 lutego 2018,411310559,Niepełny etat,Umowa o pracę,  ,479
Biuro pośrednictwa finansowego zatrudni osobę na stanowisko doradcy,Jaworzno,3 lutego 2018,350231758,Pełny etat,Umowa o pracę,2 000  -  6 000 zł/mies.,1752
Księgowy / Księgowa,Poznań,4 lutego 2018,348393014,Pełny etat,Umowa o pracę,  ,663
Zatrudnię Doradcę Klienta,Iława,4 lutego 2018,405042763,Pełny etat,Umowa o pracę,2 500  -  5 000 zł/mies.,2078
Analityk Danych - POZNAŃ,Poznań,3 lutego 2018,411231753,Pełny etat,Umowa o pracę,  ,611
Młodsza Księgowa/ Młodszy Księgowy - biuro Szczecin,Szczecin,4 lutego 2018,395064493,Pełny etat,Umowa o pracę,  ,1346
Doradca klienta w Biurze kredytowym Czeladź Piaski,Czeladź,4 lutego 2018,406647447,Pełny etat,Umowa o pracę,  ,580
Księgowa do biura rachunkowego - Poznań,Poznań,4 lutego 2018,411804845,Pełny etat,Umowa o pracę,  ,279
Księgowa do biura rachunkowego - Bydgoszcz,Bydgoszcz,4 lutego 2018,411809149,Pełny etat,Umowa o pracę,  ,416
Księgowa do biura rachunkowego - Łódź,Łódź,4 lutego 2018,411809837,Pełny etat,Umowa o pracę,  ,321
Samodzielna księgowa,Łódź,5 lutego 2018,399114307,Pełny etat,Umowa o pracę,  ,1259
Księgowa do biura rachunkowego - Kraków,Kraków,4 lutego 2018,411811503,Pełny etat,Umowa o pracę,  ,273
Księgowa do biura rachunkowego - Wrocław,Wrocław,4 lutego 2018,411811893,Pełny etat,Umowa o pracę,  ,258
Księgowa do biura rachunkowego - Rzeszów,Rzeszów,4 lutego 2018,411812499,Pełny etat,Umowa o pracę,  ,678
Księgowa do biura rachunkowego - Katowice,Katowice,4 lutego 2018,411813023,Pełny etat,Umowa o pracę,  ,366
Księgowy/księgowa,Wyrzysk,5 lutego 2018,273429399,Pełny etat,Umowa o pracę,  ,4889
Księgowa lub młodsza księgowa Poznań centrum miasta,Poznań,5 lutego 2018,411907853,Pełny etat,Umowa o pracę,  ,460
Manager oddziału / Doradca klienta,Jastrzębie-Zdrój,5 lutego 2018,411913681,Pełny etat,Umowa o pracę,4 000  -  10 000 zł/mies.,542
Starszy Opiekun finansowy - Lubartów,Lubartów,5 lutego 2018,394055899,Pełny etat,Umowa o pracę,  ,1334
Asystent w dziale księgowym (Accounting Associate),Kraków,5 lutego 2018,411905531,Pełny etat,Umowa o pracę,  ,453
Kontroler finansowy,Miechów,5 lutego 2018,400308291,Pełny etat,Umowa o pracę,  ,1621
Starszy Opiekun finansowy - Łódź,Łódź,5 lutego 2018,383532351,Pełny etat,Umowa o pracę,  ,766
Asystent ds. Obsługi Klienta z zakresu kredytów hipotecznych,Warszawa,5 lutego 2018,406748849,Pełny etat,Umowa o pracę,  ,174
Księgowa ds rozliczeń Wspólnot Mieszkaniowych,Jaworzno,5 lutego 2018,406740911,Pełny etat,Umowa o pracę,2 200  -  2 400 zł/mies.,764
"Opiekun Finansowy, Miejsce pracy: Zgorzelec",Zgorzelec,2 lutego 2018,405867863,Pełny etat,Umowa o pracę,  ,410
Pomoc Głównego Księgowego,Grójec,5 lutego 2018,411882707,Pełny etat,Umowa o pracę,  ,1124
Kancelaria syndyków zatrudni osobę do pomocy ksiegowej/księgowego,Warszawa,5 lutego 2018,411895385,Niepełny etat,Umowa zlecenie,  ,461
Terenowy Doradca Klienta,Racibórz,5 lutego 2018,411977989,Pełny etat,Umowa zlecenie,  ,207
Księgowa,Sochaczew,5 lutego 2018,406806331,Pełny etat,Umowa o pracę,  ,652
Samodzielna Księgowa,Wrocław,5 lutego 2018,406912637,Pełny etat,Umowa o pracę,  ,479
Praca w kancelarii doradcy podatkowego,Bielsko-Biała,5 lutego 2018,411979307,Niepełny etat,Umowa zlecenie,  ,725
Stażysta w Placówce Partnerskiej Bank,Warszawa,5 lutego 2018,349344074,Pełny etat,Umowa o pracę,  ,224
Specjalista ds. płac i obsługi kasy glównej,Grodzisk Mazowiecki,5 lutego 2018,391195735,Pełny etat,Umowa o pracę,  ,743
Opiekun Klienta - Przemyśl,Przemyśl,5 lutego 2018,411984279,Pełny etat,Umowa o pracę,  ,359
Opiekun Klienta - Sosnowiec,Sosnowiec,5 lutego 2018,411985757,Pełny etat,Umowa o pracę,  ,297
Opiekun Klienta - Wrocław,Wrocław,5 lutego 2018,411986961,Pełny etat,Umowa o pracę,  ,210
Opiekun Klienta - Bydgoszcz,Bydgoszcz,5 lutego 2018,411988645,Pełny etat,Umowa o pracę,  ,250
Opiekun Klienta - Gdańsk,Gdańsk,5 lutego 2018,411991051,Pełny etat,Umowa o pracę,  ,192
Opiekun Klienta - Łódź,Łódź,5 lutego 2018,411992987,Pełny etat,Umowa o pracę,  ,210
Księgowa - zatrudnię w biurze rachunkowym,Rybnik,5 lutego 2018,357055804,Pełny etat,Umowa o pracę,2 000  -  2 400 zł/mies.,2652
Księgowa / księgowy do biura rachunkowego,Warszawa,5 lutego 2018,405247289,Pełny etat,Umowa o pracę,  ,221
Staż/praca w biurze rachunkowym,Gliwice,5 lutego 2018,412082647,Niepełny etat,Inny,  ,712
Kasjer Santander Consumer Bank O/GOSTYN,Gostyń,5 lutego 2018,355255488,Pełny etat,Umowa o pracę,  ,1996
Staż w Biurze Rachunkowym,Kielce,5 lutego 2018,370495535,Praktyka / staż,Inny,  ,2394
Księgowa / Księgowy (jęz. rosyjski),Warszawa,5 lutego 2018,383414501,Pełny etat,Umowa o pracę,4 000  -  8 000 zł/mies.,3499
Księgowa/Księgowy (Program OPTIMA),Warszawa,5 lutego 2018,381040583,Niepełny etat,Samozatrudnienie,4 000  -  6 000 zł/mies.,1081
Firma finansowa zatrudni kierownika,Gniezno,5 lutego 2018,412082597,Dodatkowa / sezonowa,Inny,  ,397
Praktyki,Lublin,5 lutego 2018,412091677,Praktyka / staż,Inny,  ,1260
Samodzielna/y księgowa/y Biuro Rachunkowe,Zielona Góra,5 lutego 2018,412148465,Pełny etat,Umowa o pracę,5 500  -  6 500 zł/mies.,836
Księgowy ds. zobowiązań (AP Accountant) z j. rumuńskim,Warszawa,6 lutego 2018,412270235,Pełny etat,Umowa o pracę,  ,22
Księgowość/Kadry i Płace,Starachowice,5 lutego 2018,412163931,Pełny etat,Umowa o pracę,  ,750
Studenta do prac w księgowości,Olsztyn,5 lutego 2018,412143917,Praktyka / staż,Umowa zlecenie,  ,1074
Staż dla studentów finansów lub administracji przy projektach UE,Warszawa,5 lutego 2018,401359689,Praktyka / staż,Umowa zlecenie,  ,1216
Gl Accountant with English,Warszawa,6 lutego 2018,412276035,Pełny etat,Umowa o pracę,  ,27
Obsługa klienta w dziale księgowości z językiem francuskim,Łódź,6 lutego 2018,407281179,Pełny etat,Umowa o pracę,  ,218
Samodzielna Księgowa/Samodzielny Księgowy,Stradunia,6 lutego 2018,412275359,Pełny etat,Umowa o pracę,  ,149
Praca MultiKredyt,Tarnobrzeg,6 lutego 2018,412274487,Pełny etat,Umowa o pracę,  ,379
Starszy Opiekun finansowy - Łowicz,Łowicz,6 lutego 2018,402799387,Pełny etat,Umowa o pracę,  ,735
Specjalista ds controllingu,Tychy,6 lutego 2018,412277351,Pełny etat,Umowa o pracę,  ,450
Eurokasa nowy oddział Kraków zatrudni od zaraz pracownika biurowego,Kraków,6 lutego 2018,412279807,Pełny etat,Umowa o pracę,2 100  -  4 500 zł/mies.,1038
Przedstawiciel Finansowy,Kraków,6 lutego 2018,412283679,Dodatkowa / sezonowa,Umowa zlecenie,  ,178
Księgowa do samodzielnego prowadzenia Ksiąg Handlowych,Kraków,6 lutego 2018,411925781,Niepełny etat,Umowa o pracę,  ,128
Księgowy ds. zobowiązań (AP Accountant) z j. niemieckim,Warszawa,6 lutego 2018,412293419,Pełny etat,Umowa o pracę,  ,29
"Pomoc w fakturach,księgowości,kadrach-po 30r.ż+DARMOWY kurs",Nysa,6 lutego 2018,412290715,Pełny etat,Inny,  ,994
Młodszy Specjalista ds. sprzedaży SZCZECIN,Szczecin,6 lutego 2018,411984107,Pełny etat,Umowa o pracę,2 500  -  2 600 zł/mies.,307
STAŻYSTA do działu Księgowego,Tychy,6 lutego 2018,409748663,Praktyka / staż,Inny,  ,576
Zatrudnię księgową/księgowego,Kraków,6 lutego 2018,412053183,Pełny etat,Umowa o pracę,  ,353
Księgowy/a,Stare Bielice,6 lutego 2018,411901855,Pełny etat,Umowa o pracę,  ,204
Księgowy ds. zobowiązań (AP Accountant) z j. włoskim,Warszawa,6 lutego 2018,412293381,Pełny etat,Umowa o pracę,  ,31
Księgowy ds. zobowiązań (AP Accountant) z j. niderlandzkim,Warszawa,6 lutego 2018,412293405,Pełny etat,Umowa o pracę,  ,26
Koordynator Działu Rozliczeń,Łomianki,6 lutego 2018,411936881,Pełny etat,Umowa o pracę,  ,368
Asystent działu księgowości,Warszawa,6 lutego 2018,412293473,Pełny etat,Umowa zlecenie,  ,206
Ar Accountant with English,Poznań,6 lutego 2018,412376539,Pełny etat,Umowa o pracę,  ,102
Głowna/y Księgowa/y,Piła,6 lutego 2018,410123711,Pełny etat,Umowa o pracę,10 000  -  12 000 zł/mies.,1827
KSIĘGOWA - firma transportowa - pełna księgowość,Kraków,6 lutego 2018,412373137,Pełny etat,Umowa o pracę,  ,698
Główna Księgowa,Skawina,6 lutego 2018,412377053,Pełny etat,Umowa o pracę,  ,264
Junior Specialist z językiem niemieckim,Szczecin,6 lutego 2018,412376523,Pełny etat,Umowa o pracę,  ,164
Manager,Jarocin,6 lutego 2018,412381985,Pełny etat,Inny,  ,527
Księgowe centrum zatrudni księgową i kadrową,Szczecin,6 lutego 2018,412393493,Pełny etat,Umowa o pracę,2 500  -  5 000 zł/mies.,321
Associate Finance,Kraków,6 lutego 2018,398735835,Pełny etat,Umowa o pracę,  ,304
Praca w bankowości,Opole,6 lutego 2018,412376819,Pełny etat,Inny,2 500  -  6 500 zł/mies.,511
Księgowy/a do biura rachunkowego,Kraków,6 lutego 2018,380825663,Pełny etat,Umowa o pracę,  ,323
Absolwenci kierunków: finanse / bankowość / ekonomia - j. niemiecki,Warszawa,6 lutego 2018,412402901,Pełny etat,Umowa o pracę,  ,89
Samodzielna księgowa/księgowy,Łańcut,6 lutego 2018,412402453,Pełny etat,Umowa o pracę,  ,395
Młodsza księgowa-biuro rachunkowe,Wrocław,7 lutego 2018,412608777,Pełny etat,Umowa o pracę,  ,438
Księgowa,Szczecin,6 lutego 2018,412406307,Pełny etat,Umowa o pracę,  ,231
Pomoc Księgowej,Kraków,7 lutego 2018,412612929,Dodatkowa / sezonowa,Umowa zlecenie,  ,1383
Biuro Rachunkowe z Poznania (Jeżyce) zatrudni studentkę/ studenta.,Poznań,7 lutego 2018,412612551,Dodatkowa / sezonowa,Umowa zlecenie,  ,860
Księgowa ds. rozrachunków i rachuby płac,Warszawa,5 lutego 2018,383585691,Pełny etat,Umowa o pracę,  ,1378
Księgowa - Gliwice Strefa ekonomiczna,Gliwice,7 lutego 2018,407602119,Pełny etat,Umowa o pracę,  ,971
Specjalista ds. controllingu,Mława,7 lutego 2018,397878113,Pełny etat,Umowa o pracę,  ,1447
Asystent - Księga Przychodów,Warszawa,7 lutego 2018,407560815,Pełny etat,Umowa o pracę,  ,683
Księgowa / księgowy,Katowice,7 lutego 2018,407974881,Pełny etat,Umowa o pracę,  ,199
Stażystka / stażysta,Katowice,7 lutego 2018,407976193,Praktyka / staż,Inny,  ,513
Praca na stanowisku Bankier,Opole,7 lutego 2018,353489232,Pełny etat,Inny,2 500  -  6 500 zł/mies.,1170
Samodzielna księgowa,Swarzędz,7 lutego 2018,412618235,Pełny etat,Umowa o pracę,  ,196
Firma finansowa zatrudni kierownika,Koszalin,7 lutego 2018,407622723,Pełny etat,Inny,  ,562
Firma finansowa zatrudni doradcę,Konin,7 lutego 2018,407621207,Dodatkowa / sezonowa,Inny,  ,354
Zastępca kierownika regionu kuj-pom,Toruń,7 lutego 2018,350168318,Pełny etat,Umowa o pracę,  ,1234
Księgowa/główna księgowa,Iława,7 lutego 2018,367746806,Pełny etat,Umowa o pracę,  ,943
Liczarz,Częstochowa,7 lutego 2018,355535734,Pełny etat,Umowa o pracę,  ,3220
Przedstawiciel Ubezpieczeniowy,Poznań,7 lutego 2018,412701727,Pełny etat,Inny,  ,80
Płatna praktyka w branży finansowej,Wrocław,7 lutego 2018,379789437,Praktyka / staż,Umowa zlecenie,  ,966
Referent ds. księgowości windykacyjnej,Rzepin,7 lutego 2018,387092341,Pełny etat,Umowa o pracę,  ,519
Specjalista ds. Usług Informacyjnych - Citi Service Center,Olsztyn,7 lutego 2018,412712849,Pełny etat,Umowa o pracę,  ,211
Doradca Klienta Detalicznego GBS Bank Dębno,Dębno,7 lutego 2018,412714867,Pełny etat,Umowa o pracę,  ,211
Główny Księgowy,Ostrów Wielkopolski,7 lutego 2018,412249711,Pełny etat,Umowa o pracę,  ,310
"Kadrowa, Ksiegowa Pomoc 1/4 etatu mozliwy pełny etat",Katowice,7 lutego 2018,362037920,Niepełny etat,Umowa o pracę,  ,691
Młodszy Specjalista ds. sprzedaży GUBIN,Gubin,7 lutego 2018,412293799,Pełny etat,Umowa o pracę,2 500  -  2 550 zł/mies.,376
Asystent w Dziale Księgowości,Warszawa,7 lutego 2018,412774021,Pełny etat,Umowa o pracę,  ,416
R2R Accountant with English,Łódź,7 lutego 2018,412776345,Pełny etat,Umowa o pracę,  ,87
Asystent w dziale księgowości AP ze znajomością języka niemieckiego,Łódź,7 lutego 2018,412778353,Pełny etat,Umowa zlecenie,  ,104
Terenowy Doradca Klienta,Chorzów,7 lutego 2018,412779413,Pełny etat,Umowa zlecenie,  ,134
POLPHARMA S.A. - Młodszy Specjalista ds. Kontrolingu R&D,Starogard Gdański,7 lutego 2018,405486865,Pełny etat,Umowa o pracę,  ,1191
Staż w Biurze Kredytowym Krzeszowice,Krzeszowice,7 lutego 2018,412777035,Praktyka / staż,Inny,  ,212
Studenci/Absolwenci kierunków finansowych z językiem niemieckim,Łódź,7 lutego 2018,412777899,Pełny etat,Umowa o pracę,  ,88
Pomoc Księgowej w Biurze Rachunkowym,Poznań,5 lutego 2018,412139817,Niepełny etat,Inny,  ,1041
Młodszy Specjalista ds. Sprzedaży (Łódź),Łódź,7 lutego 2018,344099210,Pełny etat,Umowa o pracę,  ,1781
Administrator ds. księgowości z językiem włoskim,Wrocław,7 lutego 2018,412781399,Pełny etat,Umowa o pracę,  ,111
Firma finansowa zatrudni kierownika,Konin,7 lutego 2018,412784329,Dodatkowa / sezonowa,Inny,  ,162
Samodzielna KSIĘGOWA/Y,Wrocław,7 lutego 2018,402504315,Pełny etat,Umowa o pracę,  ,497
Księgowy w dziale zobowiązań (AP) ze znajomością języka niemieckiego,Łódź,7 lutego 2018,412791595,Pełny etat,Umowa o pracę,  ,82
Zatrudnię Głównego Księgowego,Pelplin,7 lutego 2018,389099285,Pełny etat,Umowa o pracę,  ,926
Specjalista ds. księgowości / Księgowa,Kraków,7 lutego 2018,412827653,Pełny etat,Umowa o pracę,  ,348
Biuro Rachunkowe Bilans zatrudni księgowa,Syców,7 lutego 2018,412829631,Pełny etat,Umowa o pracę,  ,240
Praca szuka człowieka :-) na stanowisko:kadrowy lub asystent kadrowego,Wrocław,7 lutego 2018,412844107,Pełny etat,Umowa o pracę,  ,1029
Młodsza księgowa,Wrocław,7 lutego 2018,393228759,Pełny etat,Umowa o pracę,  ,2214
"Samodzielny księgowy, główny księgowy",Wadowice,7 lutego 2018,412850061,Pełny etat,Umowa o pracę,  ,519
Opiekun klienta ; Kasjer w oddziale banku,Leszno,7 lutego 2018,407631087,Pełny etat,Umowa o pracę,2 100  -  5 300 zł/mies.,1788
Kasjer/ka - Asystent/ka księgowości,Swarzędz,7 lutego 2018,389570909,Pełny etat,Umowa o pracę,  ,2725
Księgowa,Luboń,7 lutego 2018,407398631,Pełny etat,Umowa o pracę,  ,398
Księgowość,Wołomin,7 lutego 2018,412749443,Dodatkowa / sezonowa,Umowa zlecenie,  ,778
Główna Księgowa / Ksiegowy,Katowice,7 lutego 2018,407505907,Pełny etat,Umowa o pracę,  ,953
Studentkę / studenta w charakterze pomy księgowej zatrudnię,Łódź,7 lutego 2018,373875895,Dodatkowa / sezonowa,Umowa zlecenie,  ,5627
Zatrudnię księgową do kancelarii podatkowej,Zielona Góra,7 lutego 2018,412910719,Pełny etat,Umowa o pracę,  ,932
Praca dla Księgowej,Wrocław,7 lutego 2018,412896475,Pełny etat,Umowa o pracę,  ,306
Analityk Finansowy,Radzymin,7 lutego 2018,412923445,Pełny etat,Umowa o pracę,  ,155
Księgowy/a z językiem niemieckim,Warszawa,7 lutego 2018,412923451,Pełny etat,Umowa o pracę,  ,70
Księgowa 3 razy w tygodniu,Gdańsk,7 lutego 2018,412930625,Niepełny etat,Umowa zlecenie,  ,250
Praca Kadry/księgowość,Kalisz,7 lutego 2018,407284333,Pełny etat,Umowa o pracę,  ,2280
Księgowa,Toruń,8 lutego 2018,413006129,Pełny etat,Umowa o pracę,  ,429
Specjalista w dziale obsługi klienta w zakresie księgowości - Wrocław,Wrocław,8 lutego 2018,410774851,Pełny etat,Umowa o pracę,3 500  -  5 000 zł/mies.,1093
Księgowa,Częstochowa,7 lutego 2018,406647887,Dodatkowa / sezonowa,Inny,  ,1522
Kontroler finansowy,Poznań,8 lutego 2018,413010259,Pełny etat,Umowa o pracę,  ,164
Doradca Klienta–oferta skierowana dla byłych pracowników „Chwilówek”,Bielsko-Biała,8 lutego 2018,413021775,Pełny etat,Umowa zlecenie,2 500  -  10 000 zł/mies.,169
Zatrudnię Specjalistę Kadr i Płac,Szczecin,8 lutego 2018,353149840,Pełny etat,Umowa o pracę,  ,1543
