title,city,added,offer_id,working_hours,type_of_contract,salary,number_of_views
Kierownik firmowego sklepu Italian Fashion - Wrocław,Wrocław,12 lutego 2018,360286840,Pełny etat,Umowa o pracę,  ,595
STUDIA I PRACA TO SIĘ OPŁACA! - Praca dla studentów,Łódź,12 lutego 2018,143903005,Niepełny etat,Umowa zlecenie,14  -  15 zł/godz.,37357
Praca w sklepie mięsnym - Bartoszyce,Bartoszyce,12 lutego 2018,402243383,Pełny etat,Umowa o pracę,  ,934
Zatrudnię sprzedawcę do Saloniku Prasowego,Mogilno,12 lutego 2018,361487214,Pełny etat,Umowa zlecenie,  ,243
Sprzedawca Sklep Monopolowy Osielsko,Bydgoszcz,12 lutego 2018,409270133,Niepełny etat,Umowa o pracę,  ,168
Sprzedawca KiK Textil Sp. z o.o.,Radom,12 lutego 2018,414514373,Niepełny etat,Umowa o pracę,  ,909
Praca na stanowisku sprzedawcy - sklep Mosina,Mosina,12 lutego 2018,341104584,Pełny etat,Umowa o pracę,  ,2274
Praca na stanowisku sprzedawcy - sklep Śrem,Śrem,12 lutego 2018,241820589,Pełny etat,Umowa o pracę,  ,4414
"Sprzedawca, Kasjer",Gdańsk,12 lutego 2018,335835520,Pełny etat,Umowa o pracę,  ,247
Praca w sklepie mięsnym - Pelplin,Pelplin,12 lutego 2018,400479433,Pełny etat,Umowa o pracę,  ,367
Sprzedawca do sklepu spożywczego Gdańsk ul Kartuska 149,Gdańsk,12 lutego 2018,347063844,Pełny etat,Umowa o pracę,  ,238
Praca w sklepie mięsnym - Słupsk,Słupsk,12 lutego 2018,360293592,Pełny etat,Umowa o pracę,  ,285
Sprzedawca w sklepie z artykulami metalowymi w Zakrzewie,Zakrzew,12 lutego 2018,325918792,Pełny etat,Umowa o pracę,2 500  -  3 300 zł/mies.,1039
Sprzedawca - Kasjer Poznań (Wilda) 3000 zł brutto na start!,Poznań,12 lutego 2018,414514089,Pełny etat,Umowa o pracę,  ,62
"Sprzedawca, Orsay - Legnica (Galeria Piastów)",Legnica,12 lutego 2018,395349211,Niepełny etat,Umowa o pracę,  ,293
Ekspedientkę do sklepu mięsnego,Szczecin,12 lutego 2018,414513355,Pełny etat,Umowa o pracę,  ,223
"Doradca Klienta Salonu Sizeer, Wrocław (Magnolia)",Wrocław,12 lutego 2018,313669456,Pełny etat,Umowa o pracę,  ,304
"Kwiaciarnia, florysta, bukieciarz - Ruda Śląska",Ruda Śląska,12 lutego 2018,414516055,Pełny etat,Umowa o pracę,  ,264
Sprzedawca do butiku z odzieżą polskich projektantów,Józefosław,12 lutego 2018,414516165,Niepełny etat,Umowa o pracę,  ,100
Kasjer/Kasjerka do małego sklepu w metrze,Warszawa,12 lutego 2018,414516919,Pełny etat,Umowa zlecenie,14  -  16 zł/godz.,346
Praca w sklepie mięsnym - Straogard Gdański,Starogard Gdański,12 lutego 2018,392925411,Pełny etat,Umowa o pracę,  ,773
Sprzedawca-Kasjer Kobierzyce - 3000zł brutto + PREMIA,Kobierzyce,12 lutego 2018,396215807,Pełny etat,Umowa o pracę,  ,616
Sprzedawca w sklepie CCC Warszawa King Cross,Warszawa,12 lutego 2018,371313255,Niepełny etat,Umowa o pracę,  ,719
"KASJER-SPRZEDAWCA od zaraz Żabka, Praga Płd.",Warszawa,12 lutego 2018,389355695,Pełny etat,Umowa o pracę,  ,181
Zatrudnimy pracowników na stację autogazu w Paterku,Paterek,12 lutego 2018,414534917,Pełny etat,Inny,  ,277
Doradca Klienta Timberland Warszawa (Galeria Mokotów),Warszawa,5 lutego 2018,327931860,Pełny etat,Umowa o pracę,  ,971
Delikatesy Centrum (Białołęka) 3300 brutto,Warszawa,12 lutego 2018,286799590,Pełny etat,Umowa o pracę,3 000  -  3 300 zł/mies.,565
Praca w sklepie spożywczym,Sulejówek,12 lutego 2018,410453781,Pełny etat,Umowa o pracę,3 500  -  4 500 zł/mies.,534
Świecie zatrudnię Pracownika podjazdu Stacja Paliw Generon,Świecie,12 lutego 2018,244634179,Pełny etat,Umowa zlecenie,  ,14550
Ekspedientka,Lublin,12 lutego 2018,314011858,Pełny etat,Umowa o pracę,  ,450
Z-ca Kierownika sklepu (Mokotów) Delikatesy Centrum,Warszawa,12 lutego 2018,301154458,Pełny etat,Umowa o pracę,  ,245
Kasjer-sprzedawca do sklepu spożywczego 3300 brutto. (Mokotów),Warszawa,12 lutego 2018,364813460,Pełny etat,Umowa o pracę,3 000  -  3 300 zł/mies.,1916
Praca w sklepie,Zawiercie,12 lutego 2018,414540659,Pełny etat,Umowa o pracę,  ,597
Delikatesy Centrum ( Białołęka) zatrudnią zastępcę kierownika sklepu.,Warszawa,12 lutego 2018,352801334,Pełny etat,Umowa o pracę,3 800  -  4 200 zł/mies.,540
Doradca Klienta w salonie Vistula/Wólczanka w CH Gemini Park Tychy,Tychy,12 lutego 2018,409505969,Pełny etat,Umowa o pracę,  ,743
Dam prace,Kędzierzyn-Koźle,12 lutego 2018,414541227,Pełny etat,Umowa o pracę,2 000  -  2 500 zł/mies.,477
Kasjerka/kasjer,Olsztyn,11 lutego 2018,288567117,Pełny etat,Umowa o pracę,  ,7007
Sprzedawca - Delikatesy Hitpol Nowy Wiśnicz,Nowy Wiśnicz,12 lutego 2018,335974670,Pełny etat,Umowa o pracę,2 100  -  2 150 zł/mies.,2226
Oferta pracy dla kasjer/sprzedawca,Skierniewice,12 lutego 2018,382510603,Dodatkowa / sezonowa,Umowa zlecenie,  ,2457
Sprzedawca w sklepie MUSTANG Kraków Modlniczka Pełny etat,Modlniczka,12 lutego 2018,329788408,Pełny etat,Umowa o pracę,  ,1848
"Praca na Stacji Paliw Orlen Michale 113B, Dragacz - pełen etat",Grudziądz,12 lutego 2018,238471689,Pełny etat,Umowa o pracę,  ,9321
Sprzedawca-Kasjer (Siechnice) Biedronka 3000zł brutto + PREMIA,Siechnice,12 lutego 2018,267104453,Pełny etat,Umowa o pracę,  ,5950
Panią na stoisko mięso-wędliny,Kraków,12 lutego 2018,413531313,Pełny etat,Umowa o pracę,  ,403
Ekspedientki Do Delikatesów Mięsnych,Warszawa,12 lutego 2018,340488912,Pełny etat,Umowa o pracę,  ,2808
"Gino Rossi, Sprzedawca Luboń/ k. Poznania",Luboń,12 lutego 2018,367792312,Pełny etat,Umowa o pracę,  ,1151
Pracownik Hali - Dział Drób,Legnica,12 lutego 2018,414562683,Pełny etat,Umowa o pracę,  ,56
Sprzedawca do pracy w drogerii,Pruszków,12 lutego 2018,414547985,Pełny etat,Umowa o pracę,  ,460
Pracownik Hali - Dział Wędliny,Legnica,12 lutego 2018,414566357,Pełny etat,Umowa o pracę,  ,92
Sprzedawca w sklepie MUSTANG 1/2 etatu Kraków Factory Modlniczka,Kraków,12 lutego 2018,414566381,Pełny etat,Umowa zlecenie,  ,250
Kasjer sklep spożywczo-monopolowy,Sopot,12 lutego 2018,414567603,Pełny etat,Umowa o pracę,2 800  -  3 800 zł/mies.,178
Praca w sklepie spożywczym od zaraz - sprzedawca/kasjer!,Częstochowa,8 lutego 2018,281900111,Pełny etat,Umowa o pracę,  ,22626
Konsultantka Yves Rocher - Galeria Jurajska,Częstochowa,12 lutego 2018,409080963,Pełny etat,Umowa o pracę,  ,1022
Kasjer-sprzedawca,Bogdanowo,12 lutego 2018,335512032,Niepełny etat,Umowa o pracę,  ,830
Zatrudnimy Ekspedientkę/Ekspedienta do Delikatesów Spożywczych,Warszawa,12 lutego 2018,224354819,Pełny etat,Umowa o pracę,  ,24
KFC os. Orła Białego zatrudni pracowników,Poznań,2 lutego 2018,370136929,Pełny etat,Inny,  ,1519
Praca w Sklepie z Odzieżą w Przeworsku,Przeworsk,12 lutego 2018,277109215,Pełny etat,Samozatrudnienie,  ,143
Sprzedawca - Kasjer_Szprotawa,Szprotawa,12 lutego 2018,414584263,Pełny etat,Umowa o pracę,  ,108
Zatrudnimy Ekspedientkę,Warszawa,12 lutego 2018,404970353,Pełny etat,Umowa o pracę,2 700  -  3 100 zł/mies.,5481
Zatrudnię ekspedientkę - cały etat - Grudziądz,Grudziądz,12 lutego 2018,414588695,Pełny etat,Umowa o pracę,  ,798
Nowo Powstałe Delikatesy Zatrudnią Osoby do Pracy,Kraków,12 lutego 2018,390192497,Pełny etat,Umowa o pracę,  ,4111
Sprzedawca,Katowice,12 lutego 2018,365550588,Pełny etat,Umowa o pracę,  ,1118
Praca w Sklepie z Odzieżą w Rzeszowie,Rzeszów,12 lutego 2018,279074029,Pełny etat,Samozatrudnienie,  ,197
Zatrudnię ekspedientkę w sklepie spożyw w Dąbrowie Górniczej 1/2 etat,Dąbrowa Górnicza,12 lutego 2018,386897031,Niepełny etat,Umowa o pracę,  ,1563
Zatrudnię sprzedawcę do sklelpu spożywczo- monopolowego,Gdynia,12 lutego 2018,414663187,Pełny etat,Umowa o pracę,  ,229
"Sprzedawca mały sklep mięsny Ołtaszyn, Zwycięska",Wrocław,12 lutego 2018,362052564,Pełny etat,Umowa o pracę,  ,149
Doradca Klienta sklep muzyczny - Łódź,Łódź,12 lutego 2018,404985397,Niepełny etat,Umowa zlecenie,  ,1897
Zatrudnię sprzedawcę w sklepie odzieżowym,Lubawa,12 lutego 2018,414593535,Niepełny etat,Umowa o pracę,  ,345
Pracownik w dziale Bazar - Galeria Zielone Wzgórze,Białystok,12 lutego 2018,414614751,Pełny etat,Umowa o pracę,  ,457
Zatrudnimy SPRZEDAWCA-KASJER Kaźmierz Sklep ABC ul. Nowowiejska 36,Kaźmierz,12 lutego 2018,336010118,Pełny etat,Umowa o pracę,  ,848
Pracownik obługi klienta-kasjer,Kołobrzeg,12 lutego 2018,400823573,Pełny etat,Umowa o pracę,  ,1438
Pracownik obsługi stacji paliw w Bieruniu,Bieruń Stary,12 lutego 2018,414665429,Pełny etat,Umowa o pracę,  ,128
Sprzedawca Działu Sporty Wodne- Decathlon Gliwice,Gliwice,12 lutego 2018,414642223,Niepełny etat,Umowa o pracę,  ,191
Kobiety z Ukrainy z zakwaterowaniem 10 zl na godzine netto sprzedawca,Ustka,12 lutego 2018,246823127,Pełny etat,Umowa zlecenie,2 500  -  3 000 zł/mies.,1353
Sprzedawca Działu Fitness,Gliwice,12 lutego 2018,414669789,Niepełny etat,Umowa o pracę,  ,458
Sprzedawca w salonie jubilerskim SCHUBERT,Warszawa,12 lutego 2018,378455665,Pełny etat,Umowa o pracę,  ,2732
Sprzedawca - Kasjer Białystok Wysoki Stoczek,Białystok,12 lutego 2018,414671857,Pełny etat,Umowa o pracę,  ,296
Sprzedawca Stoisko Mięsne,Skawina,12 lutego 2018,401121027,Pełny etat,Umowa o pracę,2 100  -  2 700 zł/mies.,2027
Sprzedawca-Kasjer (Wysoka ul. Chabrowa) Biedronka 3000zł brutto,Wysoka,12 lutego 2018,319496160,Pełny etat,Umowa o pracę,  ,1630
Wrocław/Pracownik Sklepu/Kasjer - Cały Wrocław 18 zł/h/ 25 lokalizacji,Wrocław,3 lutego 2018,343821918,Pełny etat,Umowa zlecenie,2 600  -  3 000 zł/mies.,22
Praca w sklepie,Warszawa,13 lutego 2018,282673151,Pełny etat,Umowa o pracę,2 900  -  3 000 zł/mies.,19852
Studentkę do sklepu spożywczego DANUTA w Rzgowie,Rzgów,13 lutego 2018,414733901,Niepełny etat,Umowa zlecenie,  ,79
Kaczmarek Electric s.a.. - sprzedawca,Międzychód,13 lutego 2018,318856806,Pełny etat,Umowa o pracę,  ,3884
Sprzedawca w sklepie rolniczym części do ciągników Parczew,Parczew,13 lutego 2018,404976611,Pełny etat,Umowa o pracę,2 000  -  3 000 zł/mies.,1517
Zatrudnię doradcę klienta - branża jubilerska,Łask,12 lutego 2018,412581161,Pełny etat,Umowa o pracę,  ,1118
Pracownik obsługi klienta na Stacji Paliw ORLEN,Kielce,12 lutego 2018,414723051,Pełny etat,Umowa o pracę,  ,574
Praca w AUTO KOMISIE dla sprzedawcy,Gniezno,12 lutego 2018,163077445,Pełny etat,Umowa o pracę,  ,276
Serwisant GSM / Sprzedawca w King Cross Praga,Warszawa,12 lutego 2018,412585927,Pełny etat,Umowa o pracę,  ,462
Sprzedawca na stacji paliw Kraków - Podgórze,Kraków,13 lutego 2018,400826993,Pełny etat,Umowa o pracę,2 300  -  3 000 zł/mies.,1624
Częstochowa -praca w sklepie z odzieżą używaną,Częstochowa,13 lutego 2018,326618760,Pełny etat,Samozatrudnienie,  ,14856
Świdnica - zatrudnimy sprzedawców,Świdnica,13 lutego 2018,374734263,Pełny etat,Umowa o pracę,  ,9040
Kasjer/sprzedawca,Warszawa,13 lutego 2018,332083900,Pełny etat,Umowa o pracę,2 900  -  3 000 zł/mies.,6031
Lubin -zatrudnimy sprzedawców,Lubin,13 lutego 2018,389041657,Pełny etat,Umowa o pracę,  ,4177
Gliwice -praca w sklepie z odzieżą używaną,Gliwice,13 lutego 2018,335377088,Pełny etat,Samozatrudnienie,  ,10165
Pracownik Stacji Shell Kołbaskowo Kasjer,Kołbaskowo,11 lutego 2018,320757146,Pełny etat,Umowa o pracę,  ,1248
Praca w sklepie z odzieżą używaną w Myszkowie,Myszków,13 lutego 2018,332901426,Pełny etat,Samozatrudnienie,  ,5596
Kierownik Zmiany w sklepie spożywczym,Warszawa,13 lutego 2018,407878827,Pełny etat,Umowa o pracę,  ,201
Kasjer- sprzedawca,Białystok,13 lutego 2018,287825885,Pełny etat,Inny,  ,9816
Doradca klienta w PSB Mrówka- dział drzwi/ panele,Starogard Gdański,13 lutego 2018,378681443,Pełny etat,Umowa o pracę,  ,1386
Pracownik sklepu,Bytów,13 lutego 2018,378705131,Pełny etat,Umowa o pracę,  ,6184
Kasjerka/fakturzystka,Tarnowskie Góry,13 lutego 2018,414740317,Pełny etat,Umowa o pracę,  ,388
Obsługa kasy- ul. Krakowska,Wrocław,13 lutego 2018,409642603,Niepełny etat,Umowa zlecenie,  ,175
"Kasjer-sprzedawca, DINO Polska, Ostrów Wlkp.",Ostrów Wielkopolski,13 lutego 2018,414739849,Pełny etat,Umowa o pracę,  ,186
Kasjer-sprzedawca Lubin,Lubin,13 lutego 2018,281646989,Pełny etat,Umowa o pracę,  ,2731
Zatrudnię panią do sklepu,Poznań,13 lutego 2018,411101161,Pełny etat,Umowa o pracę,  ,1229
Zastępca Kierownika Sklepu LUBIN,Lubin,13 lutego 2018,330771254,Pełny etat,Umowa o pracę,  ,2338
Prowadzenie Saloniku Prasowego - Dąbrowa Górnicza,Dąbrowa Górnicza,13 lutego 2018,409164627,Pełny etat,Samozatrudnienie,  ,666
Sprzedawca,Ciechanów,13 lutego 2018,409437423,Pełny etat,Umowa o pracę,  ,2300
Sprzedawca w delikatesach mięsnych w Gorzowie Wlkp. - Firma Zyguła,Gorzów Wielkopolski,13 lutego 2018,359202652,Pełny etat,Umowa o pracę,  ,144
KASJER - Ośrodek Narciarski PKL Mosorny Groń - Zawoja! Zakwaterowanie!,Zawoja,13 lutego 2018,414635987,Pełny etat,Umowa o pracę,  ,175
Praca na Stacji Paliw BP,Brodnica,13 lutego 2018,302550544,Pełny etat,Umowa o pracę,  ,8609
Doradca Klienta NeoNail - Centrum Ursynów Warszawa,Warszawa,13 lutego 2018,414696557,Pełny etat,Umowa zlecenie,  ,88
Sprzedawca w delikatesach mięsnych w Zgorzelcu - Firma Zyguła,Zgorzelec,13 lutego 2018,354663306,Pełny etat,Umowa o pracę,  ,61
Intermarche w Słupcy pilnie zatrudni osoby na stanowisko kasjera-sprz.,Słupca,13 lutego 2018,258615765,Pełny etat,Umowa o pracę,2 550  -  2 800 zł/mies.,7673
Zastępca Kierownika Sklepu / Wolsztyn,Wolsztyn,13 lutego 2018,409673703,Pełny etat,Umowa o pracę,  ,581
"Praca dla studentów dziennych , wieczorowych - Warszawa",Warszawa,13 lutego 2018,355549500,Niepełny etat,Umowa o pracę,  ,775
Sprzedawca - Netto Barlinek,Barlinek,13 lutego 2018,312695222,Pełny etat,Umowa o pracę,  ,1447
Pracownik Stacji Paliw,Opole,9 lutego 2018,413360401,Pełny etat,Umowa o pracę,  ,507
Praca sprzedawca/kasjer,Kłomnice,11 lutego 2018,414001185,Pełny etat,Umowa o pracę,  ,384
Kasjera do sklepu budowlanego,Suwałki,13 lutego 2018,414746809,Pełny etat,Umowa zlecenie,1 300  -  2 600 zł/mies.,159
Kasjer/Kasjerka - Sevi Kebab Galeria Dominikańska,Wrocław,13 lutego 2018,414746817,Pełny etat,Umowa zlecenie,  ,51
Sprzedawca KiK Textil Sp. z o.o.,Suwałki,13 lutego 2018,414747465,Pełny etat,Umowa o pracę,  ,284
Przyjmę do pracy w sklepie Żabka,Bydgoszcz,13 lutego 2018,400220465,Pełny etat,Umowa zlecenie,  ,4040
Praca w Carrefour kasjer/kasjerka,Nowy Sącz,13 lutego 2018,389088349,Pełny etat,Umowa zlecenie,  ,91
Fakturzysta/zastępca kierownika Sklepu Lewiatan Oświęcim,Oświęcim,13 lutego 2018,302300362,Pełny etat,Umowa o pracę,  ,6084
Kasjer-sprzedawca Lewiatan Leśna k/Żywca,Leśna,13 lutego 2018,239654577,Pełny etat,Umowa o pracę,  ,4419
"Ekspedient/ka 2400 zł , umowa o pracę, Centrum ,Wola, Mokotów, Ochota",Warszawa,13 lutego 2018,386616853,Pełny etat,Umowa o pracę,  ,183
Sprzedawca Stacji Paliw Bp = Michalowice,Reguły,13 lutego 2018,351702684,Niepełny etat,Umowa o pracę,  ,65
Pracownik Obsługi Klienta – kasjer/sprzedawca,Wejherowo,13 lutego 2018,387129039,Pełny etat,Umowa o pracę,  ,2498
Sprzedawca,Sosnowiec,13 lutego 2018,353364218,Niepełny etat,Umowa o pracę,  ,3071
Fakturzysta/sprzedawca,Olsztyn,13 lutego 2018,414754421,Pełny etat,Umowa o pracę,  ,694
Sprzedawca w delikatesach mięsnych w Lesznie - Firma Zyguła,Leszno,13 lutego 2018,357527654,Pełny etat,Umowa o pracę,  ,119
Praca w sklepie na Mokotowie,Warszawa,13 lutego 2018,410126793,Pełny etat,Umowa o pracę,  ,672
"Kierownik Sklepu Kontigo - umowa o pracę, Warszawa",Warszawa,13 lutego 2018,414755939,Pełny etat,Umowa o pracę,  ,175
"Doradca Klienta Salonu Sizeer, Warszawa (Janki)",Janki,13 lutego 2018,414756011,Pełny etat,Umowa o pracę,  ,52
Kasjer Sprzedawca praca w sklepie spożywczym,Kalina Wielka,13 lutego 2018,385856775,Pełny etat,Umowa o pracę,2 000  -  2 500 zł/mies.,442
Pracownik Techniczy Poboru Opłat (Wrocław-Karwiany),Bielany Wrocławskie,13 lutego 2018,346883698,Pełny etat,Umowa o pracę,  ,730
Praca,Radom,13 lutego 2018,396549495,Dodatkowa / sezonowa,Umowa zlecenie,  ,2718
Sprzedwca W-wa Mokotów sklepy firmowe Wierzejki,Warszawa,13 lutego 2018,384175609,Pełny etat,Umowa o pracę,3 200  -  3 500 zł/mies.,70
Sklep Lewiatan Iława zatrudni Sprzedawców,Iława,13 lutego 2018,232003937,Pełny etat,Umowa o pracę,  ,9524
RTV Euro AGD Sprzedawca Produktów Finansowych - Gorzów Wlkp.,Gorzów Wielkopolski,13 lutego 2018,238760677,Pełny etat,Umowa o pracę,  ,5402
Przyjmę do pracy na Stację paliw Jaguar w Zofiówce,Łęczna,13 lutego 2018,362715386,Pełny etat,Inny,  ,2269
Manufaktura 7Store sprzedawca odzieży i obuwia sportowego,Łódź,13 lutego 2018,322360678,Pełny etat,Umowa o pracę,  ,2781
Sprzedawca- Kasjer - Prądnik Czerwony,Kraków,13 lutego 2018,321411024,Pełny etat,Umowa o pracę,  ,350
Sprzedawca Piaseczno - stoisko firmowe Wierzejki,Piaseczno,13 lutego 2018,414757649,Pełny etat,Umowa o pracę,3 200  -  3 500 zł/mies.,127
"Zatrudnię kasjera, sprzedawcę, ekspedienta",Bydgoszcz,6 lutego 2018,412480367,Pełny etat,Umowa o pracę,  ,1529
"Pracownik Działu Kas i Punktu Obsługi Klienta, OBI",Kraków,13 lutego 2018,409640105,Pełny etat,Umowa o pracę,  ,529
SPRZEDAWCA - Sklep spożywczo-warzywniczy,Gdynia,9 lutego 2018,397737953,Pełny etat,Umowa zlecenie,2 500  -  2 600 zł/mies.,2084
Zastępca kierownika Pepco Działoszyn,Działoszyn,13 lutego 2018,405122277,Pełny etat,Umowa o pracę,  ,2047
"Zastępca kierownika Pepco Opole, Ozimska",Opole,13 lutego 2018,405121919,Pełny etat,Umowa o pracę,  ,975
Biedronka Sprzedawca Kasjer Grodzisk Mazowiecki od 3000 brutto,Grodzisk Mazowiecki,13 lutego 2018,231162295,Pełny etat,Umowa o pracę,  ,11553
"Pracownik Działu Kas i Punktu Obsługi Klienta, OBI",Czeladź,13 lutego 2018,409249671,Pełny etat,Umowa o pracę,  ,1110
"Pracownik Działu Kas i Punktu Obsługi Klienta, OBI",Marki,13 lutego 2018,409250821,Pełny etat,Umowa o pracę,  ,785
Zatrudnimy na stanowisku kasjer -sprzedawca,Biała Podlaska,13 lutego 2018,318789858,Pełny etat,Umowa o pracę,2 200  -  2 600 zł/mies.,36682
Zatrudnię od Zaraz Kasjer/sprzedawca!!,Oświęcim,12 lutego 2018,406935769,Pełny etat,Inny,  ,4647
Pracownik Działu Kas i Punktu Obsługi Klienta - OBI,Bytom,13 lutego 2018,406930607,Pełny etat,Umowa o pracę,  ,1956
"Pracownik Działu Kas i Punktu Obsługi Klienta, 3/4 etatu, OBI",Słupsk,13 lutego 2018,405541509,Niepełny etat,Umowa o pracę,  ,842
Praca na stacji paliw,Lubliniec,13 lutego 2018,297263370,Pełny etat,Umowa o pracę,  ,334
Kierownik stoiska z wyrobami czekoladowymi,Warszawa,13 lutego 2018,414765747,Pełny etat,Umowa o pracę,  ,147
Kasjer Sprzedawca Flying Tiger Plac Bankowy,Warszawa,13 lutego 2018,412623457,Pełny etat,Umowa o pracę,  ,648
13 zł netto/h Kasjer - Warszawa Białołęcka 222 Od zaraz.,Warszawa,13 lutego 2018,414755831,Pełny etat,Umowa zlecenie,  ,112
Zatrudnię sprzedawcę do sklepu spożywczego,Suchy Dąb,13 lutego 2018,414774415,Pełny etat,Umowa o pracę,  ,80
Ekspedientka w sklepie z tapetami i tkaninami,Warszawa,9 lutego 2018,413334745,Pełny etat,Umowa zlecenie,  ,219
Sprzedawca telefonów w punkcie Teletorium w galerii handl. Kraków,Kraków,13 lutego 2018,226922627,Pełny etat,Umowa o pracę,  ,2879
Supermarket Carrefour Zabrze Janika Kasjer,Zabrze,13 lutego 2018,412630395,Pełny etat,Umowa o pracę,  ,612
"Sprzedawca Projektant Studia Kuchennego, Hrubieszów - Abra S.A.",Hrubieszów,13 lutego 2018,409366461,Pełny etat,Umowa o pracę,  ,76
Zatrudnię ekspedientkę na stoisku mięsnym w Wadowicach,Wadowice,13 lutego 2018,414778959,Pełny etat,Umowa o pracę,  ,258
Doradca Klienta RTV EURO AGD Gostyń,Gostyń,13 lutego 2018,352057794,Pełny etat,Umowa o pracę,  ,2880
"Sprzedawca, Orsay - Legnica (Galeria Piastów)",Legnica,13 lutego 2018,414779919,Pełny etat,Umowa o pracę,  ,194
Przyjmę do pracy w salonie z ręcznikami,Kraków,13 lutego 2018,414779543,Pełny etat,Umowa zlecenie,  ,547
Praca na weekendy do pracy w Cukierni /punkcie Czas na Herbatę,Warszawa,13 lutego 2018,414780909,Niepełny etat,Umowa zlecenie,  ,213
Martes Sport - Sprzedawca - Pruszcz Gdański,Pruszcz Gdański,13 lutego 2018,414773305,Pełny etat,Umowa o pracę,2 400  -  2 800 zł/mies.,250
Kasjer/sprzedawca,Olsztyn,13 lutego 2018,308933424,Pełny etat,Umowa zlecenie,  ,9291
Sprzedawcę do saloniku prasowego,Szczecin,13 lutego 2018,414781901,Pełny etat,Umowa zlecenie,2 500  -  3 000 zł/mies.,322
Praca w saloniku prasowym Inmedio CH osowa Gdańsk,Gdańsk,13 lutego 2018,275024261,Niepełny etat,Umowa zlecenie,  ,2012
"Sprzedawca-Kasjer, Wałbrzych - Abra S.A.",Wałbrzych,13 lutego 2018,414782903,Pełny etat,Umowa o pracę,  ,260
Rekrutacja Carrefour Market Pszczyna,Pszczyna,13 lutego 2018,383610567,Pełny etat,Umowa o pracę,  ,2212
"KASJER Piotr i Paweł - Praca popołudnie, dodatkowa, weekendy.",Legionowo,13 lutego 2018,267995163,Dodatkowa / sezonowa,Umowa zlecenie,  ,1514
Sklep Intermarche w Słupcy zatrudni Kierownika zmianowego,Słupca,13 lutego 2018,414783949,Pełny etat,Umowa o pracę,  ,71
"Zatrudnię w punkcie cukierniczym, kasjer - sprzedawca, Mickiewicza",Wrocław,13 lutego 2018,400161463,Niepełny etat,Inny,  ,1275
"Rekrutacja Myślenice, Słowackiego 42",Myślenice,13 lutego 2018,337089866,Pełny etat,Umowa o pracę,  ,9068
Gry Planszowe CH Manufaktura – sprzedawca,Łódź,9 lutego 2018,413465953,Pełny etat,Umowa o pracę,  ,1094
"H&M Kierownik Sklepu, Janki k. Warszawy",Janki,13 lutego 2018,397400005,Pełny etat,Umowa o pracę,  ,48
Zatrudnię Pracownika punktu gastronomicznego,Łódź,13 lutego 2018,414788369,Pełny etat,Umowa zlecenie,14  -  15 zł/godz.,283
Pracownik Loombardu /Kasjer Walutowy Wrocław,Wrocław,12 lutego 2018,296437731,Pełny etat,Umowa o pracę,2 700  -  3 500 zł/mies.,14064
Zatrudnię Sprzedawcę do sklepu Przyjaciel Piekarz w Gdyni,Gdynia,13 lutego 2018,386493307,Pełny etat,Umowa o pracę,  ,3603
"Chojna Firma Handlowa ""Sobkowiak "" sklep mięsno -wędlin.",Chojna,13 lutego 2018,407120647,Pełny etat,Umowa o pracę,2 000  -  2 600 zł/mies.,686
Sklep odzieżowy zatrudni panie - Lubartów,Lubartów,13 lutego 2018,254323845,Pełny etat,Inny,  ,173
Sklep odzieżowy zatrudni panie - Jarosław,Jarosław,13 lutego 2018,257587591,Pełny etat,Inny,  ,332
PKN Orlen,Warszawa,13 lutego 2018,384571475,Pełny etat,Umowa o pracę,  ,721
Ekspedientka,Radom,13 lutego 2018,400604619,Pełny etat,Umowa o pracę,  ,2704
"Kasjer/Sprzedawca/Ekspedientka w Sklepie Spożywczym Kikół,",Lipno,13 lutego 2018,409292331,Pełny etat,Umowa o pracę,2 100  -  2 500 zł/mies.,958
Skórzewo- Kasjer- Sprzedawca Rossmann,Skórzewo,13 lutego 2018,414793337,Niepełny etat,Umowa o pracę,  ,98
Salon Meblowy Resto Design Zatrudni Sprzedawcę,Olsztyn,13 lutego 2018,244561431,Pełny etat,Umowa o pracę,  ,3161
"Wola- Praca Biedronka Sprzedawca-Kasjer, 3250 zł brutto!",Warszawa,13 lutego 2018,316486448,Pełny etat,Umowa o pracę,2 700  -  3 250 zł/mies.,6295
Sprzedawca w sklepie z odzieżą używaną w Gorlicach,Gorlice,13 lutego 2018,414339187,Niepełny etat,Umowa o pracę,  ,479
Kasjer-sprzedawca ORLEN,Gorzów Wielkopolski,13 lutego 2018,410856095,Pełny etat,Umowa o pracę,3 000  -  3 200 zł/mies.,1015
Sprzedawca w Salonie Meblowym,Racibórz,13 lutego 2018,402501987,Pełny etat,Umowa o pracę,2 500  -  4 500 zł/mies.,2677
Praca na Staż z Urzedu Pracy Do Sklepu z Telefonami ulica kamionka 13,Brodnica,13 lutego 2018,402322399,Praktyka / staż,Umowa o pracę,  ,1560
"Praca sprzedawca Grojec, Przeciszów Lewiatan",Grojec,13 lutego 2018,171995821,Pełny etat,Umowa o pracę,  ,271
Kasjer - Inkasent Żernica (Gliwice),Żernica,13 lutego 2018,326945422,Pełny etat,Umowa o pracę,  ,1386
"Florexpol - kasjer, sprzedawca, praca w sklepie, sklep ogrodniczy",Lublin,13 lutego 2018,410779165,Pełny etat,Umowa o pracę,  ,1309
